@id,@lon,@lat,name
1381606894,21.4346369,41.9869370,Адриалаб
1747627317,21.4331367,41.9860650,
4125379517,21.4128098,42.0009982,Центар за ментално здравје
4125379518,21.4130411,42.0010726,ПЗУ „Д-р Горица“
4138200603,21.4145316,42.0005964,Неуромедика
4776265422,21.4407164,42.0035328,ЈЗУ ЗДРАВСТВЕН ДОМ
5130474890,21.4271939,41.9933702,Здравствен дом „Железничар“
7027084885,21.4235554,41.9919437,Стоматолошка Ординација
