@id,@lon,@lat,name
4271160712,21.4317487,41.9936684,Бегова кула
4413612189,21.4367853,41.9959432,Палата „Борис Сарафов“
4440746389,21.4298952,41.9930933,Wall Street Bull
5010846621,21.4365749,42.0007057,
5901740885,21.4321351,41.9953348,
